STATION_ID;POSTAL_CODE_ID;POINT_OF_INTEREST_ID;X_KM_COORD_NU;Y_KM_COORD_NU;N_COORD_NU;E_COORD_NU;HEIGHT_ASL_NU;METHODEN_MS_REGION_ID;METHODEN_MM_REGION_ID;METHODEN_ME_REGION_ID
-1;507700;-1;649726000;262010000;1262010.200;2649726.823;448850;215;226;230
-1;507800;-1;650164000;260127000;1260127.189;2650164.807;432161;215;226;230
-1;507900;-1;648764000;258577000;1258577.196;2648764.780;455537;215;226;230
-1;508000;-1;646775000;267832000;1267832.315;2646775.817;317486;215;226;230
-1;508200;-1;645705000;265719000;1265719.280;2645705.786;362189;215;226;230
-1;508300;-1;646668000;263368000;1263368.257;2646668.789;411797;215;226;230
-1;508400;-1;648999000;267344000;1267344.268;2648999.853;308899;215;226;230
-1;508500;-1;649522000;265131000;1265131.229;2649522.851;374653;215;226;230
-1;510200;-1;652136000;250553000;1250553.149;2652136.795;370671;216;227;230
-1;510300;-1;654851000;251923000;1251923.125;2654851.818;352034;216;227;230
-1;510302;-1;656319000;251881000;1251881.104;2656319.822;389726;216;227;230
-1;510500;-1;652777000;252045000;1252045.153;2652777.813;369601;216;227;230
-1;510600;-1;653500000;254119000;1254119.158;2653500.836;378362;216;227;230
-1;510700;-1;653211000;255433000;1255433.161;2653211.841;375929;216;227;230
-1;510800;-1;652104000;254704000;1254704.161;2652104.823;400958;216;227;230
-1;511200;-1;649974000;254256000;1254256.165;2649974.777;455600;216;227;230
-1;511300;-1;655185000;253277000;1253277.129;2655185.833;375509;216;227;230
-1;511600;-1;655053000;255653000;1255653.141;2655053.855;362968;216;227;230
-1;520000;-1;658053000;259664000;1259664.105;2658053.883;341814;216;227;230
-1;520100;-1;657964000;259321000;1259321.105;2657964.879;355052;216;227;230
-1;521000;-1;658735000;258757000;1258757.097;2658735.882;368888;216;227;230
-1;521200;-1;658182000;257111000;1257111.076;2658182.858;376689;216;227;230
-1;521300;-1;654600000;258076000;1258076.151;2654600.858;360919;216;227;230
-1;522200;-1;656805000;259472000;1259472.111;2656805.890;356840;216;227;230
-1;522300;-1;656435000;260269000;1260269.114;2656435.889;390672;215;226;230
-1;522501;-1;654018000;259719000;1259719.150;2654018.859;520207;215;226;230
-1;523300;-1;659685000;263417000;1263417.104;2659685.936;334618;215;226;230
-1;523400;-1;658647000;263983000;1263983.122;2658647.936;346942;215;226;230
-1;523500;-1;658312000;262262000;1262262.105;2658312.912;364880;215;226;230
-1;523600;-1;656565000;263060000;1263060.132;2656565.903;392446;215;226;230
-1;523700;-1;653027000;263243000;1263243.176;2653027.873;472919;215;226;230
-1;524200;-1;658013000;254602000;1254602.096;2658013.840;392630;216;227;230
-1;524201;-1;658125000;254373000;1254373.096;2658125.840;393513;216;227;230
-1;524202;-1;657641000;254724000;1254724.103;2657641.844;396426;216;227;230
-1;524300;-1;660317000;256564000;1256564.066;2660317.887;364924;216;227;230
-1;524400;-1;660842000;254250000;1254250.049;2660842.876;391148;216;227;230
-1;524500;-1;656318000;257114000;1257114.123;2656318.867;466069;216;227;230
-1;524600;-1;656299000;255415000;1255415.118;2656299.855;403559;216;227;230
-1;527200;-1;652368000;265824000;1265824.205;2652368.889;398584;215;226;230
-1;527300;-1;652158000;267192000;1267192.210;2652158.917;375873;215;226;230
-1;527400;-1;651750000;268426000;1268426.258;2651750.935;344851;215;226;230
-1;527500;-1;650291000;269215000;1269215.291;2650291.903;309736;215;226;230
-1;527600;-1;653651000;268075000;1268075.199;2653651.939;374767;215;226;230
-1;527700;-1;654434000;266642000;1266642.175;2654434.921;413178;215;226;230
-1;530000;-1;661714000;260267000;1260267.076;2661714.900;344702;216;227;230
-1;530100;-1;660480000;263254000;1263254.092;2660480.940;349386;216;227;230
-1;530300;-1;661303000;264531000;1264531.095;2661303.978;367066;215;226;230
-1;530400;-1;664119000;265525000;1265525.061;2664120.038;385293;215;226;230
-1;530500;-1;664099000;266591000;1266591.077;2664100.047;381066;215;226;230
-1;530600;-1;663833000;268160000;1268160.098;2663834.054;371526;215;226;230
-1;531200;-1;661661000;269323000;1269323.133;2661662.042;329520;215;226;230
-1;531300;-1;661146000;270433000;1270433.142;2661147.052;324105;215;226;230
-1;531400;-1;660737000;269222000;1269222.138;2660738.031;320020;215;226;230
-1;531500;-1;658966000;267549000;1267549.144;2658966.991;361975;215;226;230
-1;531600;-1;658687000;270957000;1270957.167;2658688.040;322352;215;226;230
-1;531700;-1;657021000;269448000;1269448.180;2657022.000;443975;215;226;230
-1;531800;-1;656279000;266560000;1266560.158;2656279.932;488180;215;226;230
-1;532200;-1;660164000;273298000;1273298.170;2660165.086;328576;215;226;230
-1;532300;-1;663318000;272311000;1272311.146;2663319.096;348513;215;226;230
-1;532400;-1;657777000;274046000;1274046.197;2657778.080;314414;215;226;230
-1;532500;-1;655306000;271434000;1271434.214;2655307.001;336176;215;226;230
-1;532600;-1;653117000;270850000;1270850.247;2653117.961;310715;215;226;230
-1;533000;-1;664388000;271073000;1271073.129;2664389.092;339199;215;226;230
-1;533200;-1;666454000;269301000;1269301.085;2666455.077;339144;215;226;230
-1;533300;-1;666054000;267562000;1267562.049;2666055.064;527214;215;226;230
-1;533400;-1;667353000;267348000;1267348.025;2667354.049;443429;215;226;230
-1;540000;-1;664912000;258525000;1258525.027;2664912.932;467142;216;227;230
-1;540100;-1;665545000;258834000;1258834.021;2665545.936;384635;216;227;230
-1;540200;-1;665455000;258266000;1258266.021;2665455.933;384099;216;227;230
-1;540400;-1;663407000;256370000;1256370.027;2663407.929;445994;216;227;230
-1;540500;-1;663811000;256103000;1256103.014;2663811.941;439835;216;227;230
-1;540502;-1;663842000;256142000;1256142.014;2663842.942;436766;216;227;230
-1;540600;-1;662815000;254527000;1254527.028;2662815.906;400815;216;227;230
-1;540602;-1;662774000;254599000;1254599.030;2662774.907;402862;216;227;230
-1;540800;-1;666043000;259019000;1259019.017;2666043.940;371588;216;227;230
-1;541200;-1;660437000;259356000;1259356.087;2660437.891;347569;216;227;230
-1;541201;-1;660433000;260820000;1260820.095;2660433.889;333296;216;227;230
-1;541300;-1;661094000;256991000;1256991.066;2661094.899;384963;216;227;230
-1;541500;-1;664059000;260076000;1260076.045;2664059.928;378307;216;227;230
-1;541501;-1;665803000;259899000;1259899.021;2665803.945;480802;216;227;230
-1;541502;-1;665374000;259529000;1259529.026;2665374.935;369071;216;227;230
-1;541600;-1;663147000;260722000;1260722.056;2663147.927;382917;216;227;230
-1;541700;-1;661808000;261181000;1261181.075;2661808.915;372691;216;227;230
-1;542000;-1;668147000;261123000;1261123.001;2668147.980;452801;216;227;230
-1;542300;-1;666900000;261676000;1261676.007;2666900.980;462795;216;227;230
-1;542500;-1;669625000;263563000;1263563.001;2669626.003;490206;215;226;230
-1;542600;-1;666980000;263855000;1263855.003;2666981.008;412501;215;226;230
-1;543000;-1;666899000;257322000;1257322.009;2666899.945;394685;216;227;230
-1;543001;-1;666124000;257004000;1257004.012;2666124.932;390486;216;227;230
-1;543002;-1;667115000;257452000;1257452.009;2667115.949;400922;216;227;230
-1;543003;-1;666599000;257780000;1257780.012;2666599.943;393113;216;227;230
-1;543200;-1;666946000;255943000;1255943.002;2666946.938;393519;216;227;230
-1;543600;-1;669673000;255001000;1255000.978;2669673.961;407550;216;227;230
-1;544200;-1;664224000;254370000;1254369.992;2664224.926;423362;216;227;230
-1;544300;-1;665255000;253064000;1253063.970;2665255.924;436225;216;227;230
-1;544400;-1;667317000;248955000;1248954.928;2667317.908;429851;216;227;230
-1;544500;-1;668151000;246878000;1246877.875;2668151.900;394641;216;227;230
-1;545200;-1;666081000;252679000;1252678.961;2666081.920;494313;216;227;230
-1;545300;-1;666857000;251236000;1251235.947;2666857.910;518459;216;227;230
-1;545400;-1;668487000;249189000;1249188.910;2668487.907;607918;216;227;230
-1;546200;-1;670885000;266412000;1266411.982;2670886.052;456871;215;226;230
-1;546300;-1;669883000;267718000;1267718.001;2669884.072;420018;215;226;230
-1;546400;-1;670446000;268765000;1268765.007;2670447.091;345832;215;226;230
-1;546500;-1;668658000;268886000;1268886.024;2668659.075;353826;215;226;230
-1;546600;-1;673707000;269083000;1269082.989;2673708.118;356248;215;226;230
-1;546700;-1;672972000;268537000;1268536.993;2672973.116;373705;215;226;230
-1;550200;-1;651681000;248505000;1248505.122;2651681.779;398702;216;227;230
-1;550300;-1;653158000;247788000;1247788.103;2653158.794;413673;216;227;230
-1;550400;-1;658582000;250332000;1250332.075;2658582.845;394670;216;227;230
-1;550500;-1;658644000;252102000;1252102.076;2658644.846;427113;216;227;230
-1;550600;-1;659645000;251504000;1251504.062;2659645.857;419019;216;227;230
-1;550700;-1;662915000;252174000;1252174.016;2662915.903;350325;216;227;230
-1;551200;-1;661834000;251820000;1251820.029;2661834.887;367862;216;227;230
-1;552200;-1;663375000;250597000;1250596.997;2663375.903;387920;216;227;230
-1;552400;-1;664742000;247678000;1247677.956;2664742.869;406659;216;227;230
-1;552402;-1;664539000;249036000;1249035.969;2664539.885;382623;216;227;230
-1;552500;-1;665574000;247114000;1247113.945;2665574.866;385557;216;227;230
-1;560000;-1;655552000;248878000;1248878.090;2655552.816;405050;216;227;230
-1;560001;-1;655108000;249159000;1249159.099;2655108.813;407622;216;227;230
-1;560003;-1;657928000;246820000;1246820.052;2657928.805;452870;216;227;230
-1;560300;-1;654907000;248377000;1248377.089;2654907.811;417763;216;227;230
-1;560400;-1;658792000;248695000;1248695.059;2658792.833;410959;216;227;230
-1;560500;-1;660250000;247894000;1247894.024;2660250.841;418597;216;227;230
-1;560600;-1;659747000;246379000;1246379.027;2659747.824;434446;216;227;230
-1;560700;-1;661573000;248825000;1248825.009;2661573.874;472557;216;227;230
-1;560800;-1;665608000;250462000;1250461.961;2665608.899;394661;216;227;230
-1;561000;-1;663112000;244635000;1244634.977;2663112.834;419967;216;227;230
-1;561001;-1;662658000;244690000;1244689.984;2662658.834;422155;216;227;230
-1;561100;-1;662313000;246282000;1246281.990;2662313.851;414117;216;227;230
-1;561200;-1;661061000;244328000;1244328.006;2661061.821;429771;216;227;230
-1;561300;-1;661084000;242791000;1242791.005;2661084.804;477796;216;227;230
-1;561400;-1;661314000;240341000;1240340.998;2661314.787;537310;216;227;230
-1;561500;-1;660771000;238523000;1238523.000;2660771.769;542629;216;227;230
-1;561600;-1;659880000;238547000;1238547.010;2659880.769;506828;216;227;230
-1;561700;-1;659316000;239585000;1239585.019;2659316.780;490090;216;227;230
-1;561800;-1;662628000;237966000;1237965.986;2662628.780;685691;216;227;230
-1;561900;-1;662968000;242268000;1242267.979;2662968.808;509720;216;227;230
-1;561902;-1;663203000;241051000;1241050.982;2663203.795;528724;216;227;230
-1;562000;-1;668317000;244657000;1244656.894;2668317.869;369380;216;227;230
-1;562001;-1;668397000;244865000;1244864.889;2668397.873;384482;216;227;230
-1;562100;-1;669246000;244717000;1244716.878;2669246.866;399821;216;227;230
-1;562200;-1;664971000;243029000;1243028.964;2664971.817;424986;216;227;230
-1;562300;-1;666262000;239303000;1239302.946;2666262.804;453092;216;227;230
-1;562400;-1;666996000;240325000;1240324.947;2666996.804;442403;216;227;230
-1;562402;-1;666234000;242142000;1242141.959;2666234.808;431142;216;227;230
-1;562500;-1;664491000;240249000;1240248.978;2664491.783;608594;216;227;230
-1;562600;-1;668146000;242696000;1242695.930;2668146.847;443782;216;227;230
-1;562700;-1;668436000;240628000;1240627.928;2668436.827;454037;216;227;230
-1;562800;-1;669971000;237630000;1237629.913;2669971.820;394627;216;227;230
-1;563000;-1;668319000;236053000;1236052.912;2668319.823;459642;216;227;230
-1;563200;-1;666021000;235615000;1235614.924;2666021.809;640012;216;227;230
-1;563400;-1;670931000;234852000;1234851.903;2670931.820;391773;216;227;230
-1;563600;-1;670115000;233465000;1233464.907;2670115.810;451569;216;227;230
-1;563700;-1;668451000;231410000;1231409.907;2668451.803;586619;216;227;230
-1;563702;-1;667393000;233512000;1233511.917;2667393.806;630918;216;227;230
-1;564200;-1;672035000;231533000;1231532.893;2672035.799;394246;216;227;230
-1;564300;-1;672250000;227316000;1227315.886;2672250.788;424232;219;228;231
-1;564302;-1;669751000;227787000;1227786.890;2669751.790;532830;219;228;231
-1;564303;-1;671034000;227872000;1227871.890;2671034.790;455270;219;228;231
-1;564400;-1;670422000;229257000;1229256.898;2670422.795;481455;216;227;230
-1;564500;-1;670807000;226317000;1226316.880;2670807.784;484110;219;228;231
-1;564502;-1;670681000;223669000;1223668.856;2670681.779;493579;219;228;231
-1;564600;-1;669448000;225238000;1225237.872;2669448.779;536164;219;228;231
-1;564700;-1;672577000;224317000;1224316.858;2672577.780;420745;219;228;231
-1;570200;-1;655650000;250260000;1250260.101;2655650.817;379701;216;227;230
-1;570300;-1;654465000;244476000;1244476.080;2654465.800;439433;216;227;230
-1;570400;-1;656375000;244577000;1244577.049;2656375.802;452437;216;227;230
-1;570500;-1;655545000;242288000;1242288.071;2655545.796;479296;216;227;230
-1;570600;-1;656594000;240806000;1240806.060;2656594.789;471694;216;227;230
-1;570700;-1;658056000;241813000;1241813.057;2658056.787;470179;216;227;230
-1;570800;-1;657413000;238121000;1238121.041;2657413.769;543805;216;227;230
-1;571200;-1;657880000;235299000;1235299.033;2657880.749;518905;216;227;230
-1;572200;-1;649905000;245649000;1245649.119;2649905.752;409089;216;227;230
-1;572300;-1;651199000;242373000;1242373.092;2651199.756;450566;216;227;230
-1;572400;-1;654297000;241507000;1241507.073;2654297.797;558258;216;227;230
-1;572500;-1;655479000;240242000;1240242.063;2655479.794;599884;216;227;230
-1;572600;-1;650988000;240262000;1240262.089;2650988.743;460719;216;227;230
-1;572700;-1;651439000;239424000;1239424.087;2651439.751;472825;216;227;230
-1;572800;-1;653429000;235978000;1235978.073;2653429.746;530218;216;227;230
-1;573200;-1;653733000;237598000;1237598.069;2653733.757;512664;216;227;230
-1;573300;-1;655251000;236067000;1236067.063;2655251.753;527343;216;227;230
-1;573400;-1;656258000;234174000;1234174.048;2656258.750;525890;216;227;230
-1;573500;-1;655804000;233328000;1233328.048;2655804.747;551897;216;227;230
-1;573600;-1;656295000;232101000;1232101.039;2656295.741;584755;216;227;230
-1;573700;-1;656808000;232404000;1232404.039;2656808.739;547970;216;227;230
-1;574200;-1;644269000;242870000;1242870.146;2644269.696;429269;216;227;230
-1;574500;-1;640959000;241217000;1241217.111;2640959.638;473307;216;227;230
-1;574600;-1;639967000;241885000;1241885.108;2639967.626;528352;216;227;230
-1;600006;-1;666191000;212271000;1212270.895;2666191.800;439798;219;228;231
-1;600007;-1;665523000;211445000;1211444.898;2665523.789;436131;219;228;231
-1;600014;-1;667609000;209940000;1209939.886;2667609.786;436508;219;228;231
-1;600015;-1;668764000;211958000;1211957.892;2668764.805;444036;219;228;231
-1;600202;-1;666388000;211317000;1211316.893;2666388.791;435161;219;228;231
-1;600300;-1;665525000;211120000;1211119.897;2665525.785;439446;219;228;231
-1;600400;-1;665823000;212140000;1212139.896;2665823.798;500262;219;228;231
-1;600500;-1;666502000;210162000;1210161.889;2666502.784;472750;219;228;231
-1;600502;-1;668046000;209174000;1209173.882;2668046.782;501674;219;228;231
-1;600600;-1;667784000;212232000;1212231.892;2667784.802;481941;219;228;231
-1;601000;-1;664059000;209410000;1209409.906;2664059.779;482386;219;228;231
-1;601002;-1;662154000;203480000;1203479.970;2662154.819;2065240;219;228;231
-1;601004;-1;665454000;208906000;1208905.896;2665454.782;453390;219;228;231
-1;601100;-1;664116000;209528000;1209527.906;2664116.778;482611;219;228;231
-1;601200;-1;661999000;209386000;1209385.920;2661999.777;542696;219;228;231
-1;601300;-1;659377000;206286000;1206285.937;2659377.761;970918;219;228;231
-1;601400;-1;662873000;211518000;1211517.918;2662873.769;501101;219;228;231
-1;601500;-1;663865000;212576000;1212575.926;2663865.787;462680;219;228;231
-1;601600;-1;657594000;213482000;1213481.956;2657594.749;635203;219;228;231
-1;601700;-1;652097000;215075000;1215074.958;2652097.685;646914;219;228;231
-1;601800;-1;649775000;218299000;1218299.037;2649775.650;565504;216;227;230
-1;601900;-1;653042000;212462000;1212461.916;2653042.699;778350;219;228;231
-1;602000;-1;663688000;214612000;1214611.941;2663688.804;450872;219;228;231
-1;602002;-1;663256000;214758000;1214757.937;2663256.798;479253;219;228;231
-1;602100;-1;664094000;213576000;1213575.931;2664094.799;436832;219;228;231
-1;602200;-1;646303000;220365000;1220365.044;2646303.634;543722;216;227;230
-1;602300;-1;663111000;216613000;1216612.942;2663111.811;500255;219;228;231
-1;602400;-1;659887000;222524000;1222523.948;2659887.856;686187;216;227;230
-1;602500;-1;658413000;225453000;1225453.065;2658413.770;669180;216;227;230
-1;602600;-1;661827000;220034000;1220033.924;2661827.804;595090;216;227;230
-1;602700;-1;661247000;224478000;1224477.952;2661247.780;715019;216;227;230
-1;602800;-1;660188000;227442000;1227441.974;2660188.767;734333;216;227;230
-1;603000;-1;668601000;214890000;1214889.894;2668601.806;424184;219;228;231
